term,coef,std_err,t_stat,p_value,ci_low,ci_high
C(date)[T.Timestamp('2004-12-31 00:00:00')],-0.13532764478243878,0.23906562693347563,-0.5660690184461197,0.5713468632900254,-0.6038876635135397,0.33323237394866223
C(date)[T.Timestamp('2005-01-31 00:00:00')],-0.5318278676508659,0.645629726364473,-0.8237351006831378,0.4100900905493884,-1.7972388786736833,0.7335831433719515
C(date)[T.Timestamp('2005-02-28 00:00:00')],-0.30481997148259127,0.5120080874787644,-0.595342102863236,0.5516148179286242,-1.3083373827342029,0.6986974397690204
C(date)[T.Timestamp('2005-03-31 00:00:00')],-0.574008944820689,0.6439044198574213,-0.8914505431532693,0.37268751277503653,-1.8360384172273925,0.6880205275860144
C(date)[T.Timestamp('2005-04-30 00:00:00')],-0.7100748485727258,0.580167741142127,-1.2239130138033214,0.22098504376496186,-1.8471827262032519,0.42703302905780005
C(date)[T.Timestamp('2005-05-31 00:00:00')],-0.1537091775160027,0.33355935438995726,-0.46081507082036294,0.6449312882195373,-0.8074734988267512,0.5000551437947459
C(date)[T.Timestamp('2005-06-30 00:00:00')],-0.1304843753582111,0.3864116268132282,-0.3376823219175044,0.7356025980899954,-0.8878372471196703,0.626868496403248
C(date)[T.Timestamp('2005-07-31 00:00:00')],-0.051539647080956194,0.28241862249811733,-0.18249379812515645,0.8551952210173372,-0.6050699757406796,0.5019906815787673
C(date)[T.Timestamp('2005-08-31 00:00:00')],-0.49595401105701953,0.42275614982083703,-1.1731444031439957,0.24073790273673135,-1.3245408389486792,0.3326328168346403
C(date)[T.Timestamp('2005-09-30 00:00:00')],-0.5363956983844479,0.5606267620809464,-0.9567786175484075,0.33867900697269004,-1.6352039608324085,0.5624125640635128
C(date)[T.Timestamp('2005-10-31 00:00:00')],-0.8185233806590594,0.6018519255178865,-1.360007912169974,0.17382742010477026,-1.9981314787001998,0.36108471738208114
C(date)[T.Timestamp('2005-11-30 00:00:00')],-0.17566803405073417,0.349490945706016,-0.5026397284652467,0.6152175919645051,-0.860657700557369,0.5093216324559007
C(date)[T.Timestamp('2005-12-31 00:00:00')],-0.3929532733432908,0.4808760691565973,-0.8171612158460843,0.41383630340954625,-1.335453049917414,0.5495465032308323
C(date)[T.Timestamp('2006-01-31 00:00:00')],-0.09277814907664925,0.5300346032972169,-0.17504168312691068,0.8610468807695318,-1.1316268820991693,0.9460705839458707
C(date)[T.Timestamp('2006-02-28 00:00:00')],-0.2966059470507776,0.37545218758688076,-0.78999658773367,0.42952976111929053,-1.03247871263784,0.439266818536285
C(date)[T.Timestamp('2006-03-31 00:00:00')],-0.18104641856261638,0.47351999106440396,-0.3823416581750866,0.7022079588433527,-1.1091285470085763,0.7470357098833436
C(date)[T.Timestamp('2006-04-30 00:00:00')],-0.26095736218760657,0.5146295954281864,-0.5070780314732631,0.6121000686116833,-1.2696128346052706,0.7476981102300576
