term,coef,std_err,t_stat,p_value,ci_low,ci_high
C(sic2_label)[T.34],0.6741685954833984,1.1379426049674355,0.5924451659868127,0.553552529211965,-1.5561579267264651,2.904495117693262
C(sic2_label)[T.35],0.1354318701973182,1.011528384627809,0.1338883537580117,0.893490859719962,-1.8471273330131663,2.117991073407803
C(sic2_label)[T.36],-0.242359835173462,1.0064316861128786,-0.2408110143168521,0.8097015926093409,-2.2149296928546245,1.7302100225077006
C(sic2_label)[T.37],13.660029783769168,11.055213911162083,1.2356187671752863,0.21660030538397257,-8.007791323494704,35.32785089103304
C(sic2_label)[T.38],-0.39739011885162984,1.1502558262480422,-0.34547977048536704,0.729733715962033,-2.651850111305155,1.8570698736018951
C(sic2_label)[T.39],0.8530335992841241,1.2047116672205669,0.7080811305266,0.4788948768272102,-1.50815788022339,3.214225078791638
C(sic2_label)[T.41],2.461151230721871,1.6045010912444038,1.5339043670036239,0.12505318150436184,-0.6836131212723755,5.605915582716118
C(sic2_label)[T.42],0.3485853321627735,1.189527149725886,0.2930452930335397,0.7694875317199981,-1.9828450399325475,2.6800157042580945
C(sic2_label)[T.44],-1.477201547873181,1.4444324682852951,-1.0226864739663368,0.3064561086934846,-4.308237163812653,1.3538340680662913
C(sic2_label)[T.45],-1.0278260859772235,1.5420591422229661,-0.6665283177761611,0.5050734697242107,-4.050206466764966,1.9945542948105193
C(sic2_label)[T.46],2.164806129551466,1.7689519134591252,1.2237789580827336,0.22103562419219447,-1.302275911211634,5.631888170314566
C(sic2_label)[T.47],0.7756703357018814,1.0658366416737968,0.7277572428770732,0.46676220238968325,-1.313331095381883,2.8646717667856456
C(sic2_label)[T.48],2.511843108312694,1.6420221315115362,1.52972548914457,0.1260846916567759,-0.7064611312676088,5.730147347892997
C(sic2_label)[T.49],0.20080927861131692,1.7854265828044507,0.112471316684384,0.9104497113868244,-3.2985625207258273,3.7001810779484607
C(sic2_label)[T.50],0.19466352316577176,1.062192449741425,0.18326577562583854,0.8545894866692063,-1.8871954229777925,2.276522469309336
C(sic2_label)[T.51],1.1863053690782734,1.2243438554799082,0.9689315332197058,0.33257935104371317,-1.2133644923552593,3.5859752305118064
C(sic2_label)[T.52],1.9949341675769727,1.5862915486257316,1.257608772678178,0.20853327914119157,-1.114140136709729,5.104008471863675
C(sic2_label)[T.53],2.1598655527480695,1.5330053203523901,1.4089093652014095,0.15886196996541313,-0.844769663250903,5.1645007687470414
C(sic2_label)[T.54],1.5829383670758368,1.377852357159872,1.1488446921400945,0.2506200269893567,-1.1176026289711314,4.2834793631228045
C(sic2_label)[T.55],1.6686252413411524,1.4550386089879856,1.146791041168125,0.2514679927222724,-1.1831980283905574,4.520448511072862
C(sic2_label)[T.56],0.5866286087295639,1.0789510673951157,0.5437027002029355,0.5866460740125425,-1.5280766244459114,2.701333841905039
C(sic2_label)[T.57],1.2965424814474218,1.2768722640070658,1.01540500016707,0.3099128105432759,-1.2060811688645467,3.7991661317593906
C(sic2_label)[T.58],-0.1569972368142903,1.0712632142830008,-0.14655337243085392,0.8834845595868448,-2.2566345547715865,1.9426400811430058
C(sic2_label)[T.59],0.34478931569816057,1.0610793727874912,0.3249420585685192,0.7452249244798272,-1.7348880397036721,2.424466671099993
C(sic2_label)[T.60],-0.7320643995448359,1.2391213463017934,-0.5907931468775928,0.5546590273554372,-3.160697610771135,1.6965688116814632
C(sic2_label)[T.61],0.6536975861986201,1.5638588031941316,0.4180029455750504,0.6759449636056027,-2.4114093449677902,3.7188045173650304
C(sic2_label)[T.62],-0.2505551433988397,1.099927825062705,-0.2277923493612465,0.8198076746782337,-2.4063740661152146,1.905263779317535
C(sic2_label)[T.63],1.7453157845472198,1.4429181508907125,1.2095736570157063,0.22644253154977234,-1.0827518238377078,4.573383392932147
C(sic2_label)[T.64],-0.5682485219078109,1.760660383009888,-0.3227473778539718,0.7468865682618655,-4.019079461613688,2.8825824177980666
C(sic2_label)[T.65],-0.5983220801591538,1.08051507949989,-0.5537378344003155,0.57975827832934,-2.716092720731371,1.5194485604130639
C(sic2_label)[T.67],7.33455006421319,6.1299026034457516,1.1965198370509638,0.23149376213621664,-4.679838267278797,19.348938395705176
C(sic2_label)[T.7],-1.8355987382252983,1.058790672970498,-1.7336748283543346,0.08297579520442899,-3.9107903244144007,0.2395928479638041
C(sic2_label)[T.70],0.8437868042010214,1.2619003138579334,0.6686635980154103,0.5037100933404515,-1.6294923630403186,3.3170659714423616
C(sic2_label)[T.72],0.5385392811121226,2.3109788994653067,0.23303513555953492,0.8157341224963564,-3.990896130871889,5.067974693096135
C(sic2_label)[T.73],0.7734963819887241,1.1900880555136097,0.6499488658886707,0.515725251969821,-1.5590333452492557,3.1060261092267036
C(sic2_label)[T.75],0.2894683657730615,1.8046689327268963,0.16039970574307397,0.8725662214012356,-3.247617746389993,3.826554477936116
C(sic2_label)[T.78],-1.3953519198667006,1.5356788963275239,-0.908622188664306,0.36354959001501597,-4.405227248486867,1.6145234087534657
C(sic2_label)[T.79],2.4774350554526223,2.08773075036096,1.1866640633732506,0.2353601554124023,-1.6144420246716416,6.569312135576887
C(sic2_label)[T.8],-1.8873742665570257,2.156702773141222,-0.8751202484003295,0.38150848079044397,-6.114434027271479,2.339685494157428
C(sic2_label)[T.80],0.7263696621005128,1.1701137363799174,0.6207684257666658,0.5347520006068234,-1.5670111190197207,3.019750443220746
C(sic2_label)[T.82],0.6445087370418578,2.5383274888331457,0.2539107896350028,0.799564478981422,-4.330521722039104,5.61953919612282
C(sic2_label)[T.83],1.391527601121721,1.4413638444419523,0.9654242448827859,0.3343323627171687,-1.4334936226026984,4.21654882484614
C(sic2_label)[T.87],-0.9544495412437896,1.100764405196627,-0.8670788560548508,0.38589880478870986,-3.111908130892833,1.2030090484052538
C(sic2_label)[T.9],-1.7036075003958724,1.1433674573947918,-1.489991244177624,0.13622653817690858,-3.944566537984799,0.5373515371930544
C(sic2_label)[T.99],1.275431906441262,3.28424542221816,0.38834853747922493,0.6977581225473677,-5.161570837496875,7.712434650379398
sentiment_lag1,0.027747166288519892,0.035651678645978305,0.7782849880380013,0.43640102346133347,-0.042128839845993304,0.09762317242303309
log_at,-0.7982810585760283,0.26627041664247536,-2.9980088236684974,0.002717498053944481,-1.3201614853437547,-0.276400631808302
leverage,-0.011776774319025976,0.008626443528291842,-1.3651946228364107,0.17219188797372165,-0.028684292949146616,0.0051307443110946635
profitability,0.0021326339163669963,0.003621877720337563,0.5888199660612045,0.5559820506902553,-0.004966115971902661,0.009231383804636653
capex_intensity,1.5202575199897015,1.7202547436654259,0.8837397633041365,0.37683670999232965,-1.8513798218287159,4.891894861808119
cash_ratio,2.321396853001436,3.160252070139672,0.7345606620863122,0.4626071029790336,-3.87258338654047,8.515377092543343
rd_intensity,-0.0023229464437679406,0.007396522230852987,-0.3140592796541966,0.7534760160346985,-0.016819863627089652,0.01217397073955377
