term,coef,std_err,t_stat,p_value,ci_low,ci_high
C(date)[T.Timestamp('2014-10-31 00:00:00')],0.2729559883018562,0.2667998061282899,1.023074162844804,0.306272782007049,-0.24996202279186086,0.7958739993955732
C(date)[T.Timestamp('2014-11-30 00:00:00')],0.13895034537798842,0.29861966508768545,0.46530875767068997,0.6417103641136657,-0.44633344326928803,0.7242341340252649
C(date)[T.Timestamp('2014-12-31 00:00:00')],0.2838832022122708,0.2909577165629999,0.975685421117892,0.32922037902569123,-0.28638344327522214,0.8541498476997638
C(date)[T.Timestamp('2015-01-31 00:00:00')],-0.09252064055383032,0.26694797790082286,-0.34658678174443336,0.7289017777349527,-0.6157290629852374,0.4306877818775768
C(date)[T.Timestamp('2015-02-28 00:00:00')],0.22106668610455968,0.2787760646401591,0.7929901958760699,0.42778353490633636,-0.3253243603419621,0.7674577325510815
C(date)[T.Timestamp('2015-03-31 00:00:00')],0.0965224834478108,0.18581505023871678,0.5194546045856256,0.603443761420831,-0.2676683228055749,0.46071328970119646
C(date)[T.Timestamp('2015-04-30 00:00:00')],0.02905139288163744,0.2747359549122399,0.10574295923850757,0.9157862948596331,-0.5094211840045728,0.5675239697678478
C(date)[T.Timestamp('2015-05-31 00:00:00')],-0.04751865279918571,0.2635390366132972,-0.18030973099788625,0.8569094166442536,-0.5640456730816308,0.4690083674832594
C(date)[T.Timestamp('2015-06-30 00:00:00')],0.06928595668562208,0.24966602208010297,0.27751456168670136,0.7813850261430186,-0.4200504547547616,0.5586223681260057
C(date)[T.Timestamp('2015-07-31 00:00:00')],-0.39645372675850754,0.31048025847829275,-1.2769047819709465,0.2016358656852716,-1.004983851286648,0.21207639776963305
C(date)[T.Timestamp('2015-08-31 00:00:00')],-0.12138394852490526,0.2554908176986836,-0.4751010217050579,0.6347149702995397,-0.6221367495950137,0.3793688525452032
